id,image_url,scientific_name,common_name,genus
10921468,https://inaturalist-open-data.s3.amazonaws.com/photos/19203828/medium.jpg,Catopsilia florella,,Colias
10942121,https://inaturalist-open-data.s3.amazonaws.com/photos/15385856/medium.jpg,Colias electo electo,,Colias
10942916,https://inaturalist-open-data.s3.amazonaws.com/photos/15387266/medium.jpg,Catopsilia florella,,Colias
10947408,https://inaturalist-open-data.s3.amazonaws.com/photos/15396338/medium.jpg,Terias floricola floricola,,Colias
10949078,https://inaturalist-open-data.s3.amazonaws.com/photos/15399832/medium.jpg,Catopsilia florella,,Colias
10949768,https://inaturalist-open-data.s3.amazonaws.com/photos/15401230/medium.jpg,Catopsilia florella,,Colias
10951413,https://inaturalist-open-data.s3.amazonaws.com/photos/15404596/medium.jpg,Terias brigitta brigitta,,Colias
10951655,https://inaturalist-open-data.s3.amazonaws.com/photos/15405048/medium.jpg,Terias brigitta brigitta,,Colias
10956062,https://inaturalist-open-data.s3.amazonaws.com/photos/19193875/medium.jpg,Catopsilia florella,,Colias
10956545,https://inaturalist-open-data.s3.amazonaws.com/photos/19190748/medium.jpg,Terias brigitta brigitta,,Colias
10959895,https://inaturalist-open-data.s3.amazonaws.com/photos/15422045/medium.jpg,Terias brigitta brigitta,,Colias
10960815,https://inaturalist-open-data.s3.amazonaws.com/photos/15423960/medium.jpg,Terias brigitta brigitta,,Colias
10961134,https://inaturalist-open-data.s3.amazonaws.com/photos/15424620/medium.jpg,Catopsilia florella,,Colias
10962565,https://inaturalist-open-data.s3.amazonaws.com/photos/15427496/medium.jpg,Catopsilia florella,,Colias
10962574,https://inaturalist-open-data.s3.amazonaws.com/photos/15427506/medium.jpg,Terias brigitta brigitta,,Colias
10966787,https://inaturalist-open-data.s3.amazonaws.com/photos/15436573/medium.jpg,Catopsilia florella,,Colias
10968171,https://inaturalist-open-data.s3.amazonaws.com/photos/15439444/medium.jpg,Catopsilia florella,,Colias
10968209,https://inaturalist-open-data.s3.amazonaws.com/photos/15439539/medium.jpg,Terias brigitta brigitta,,Colias
10968454,https://inaturalist-open-data.s3.amazonaws.com/photos/15439987/medium.jpg,Terias brigitta brigitta,,Colias
10974477,https://inaturalist-open-data.s3.amazonaws.com/photos/15450983/medium.jpg,Terias floricola floricola,,Colias
10977363,https://inaturalist-open-data.s3.amazonaws.com/photos/15456389/medium.jpg,Terias brigitta brigitta,,Colias
10982062,https://inaturalist-open-data.s3.amazonaws.com/photos/15466031/medium.jpg,Catopsilia florella,,Colias
10982074,https://inaturalist-open-data.s3.amazonaws.com/photos/15466066/medium.jpg,Catopsilia florella,,Colias
10982335,https://inaturalist-open-data.s3.amazonaws.com/photos/15466647/medium.jpg,Terias brigitta brigitta,,Colias
10985609,https://inaturalist-open-data.s3.amazonaws.com/photos/15473336/medium.jpg,Colias electo electo,,Colias
10986230,https://inaturalist-open-data.s3.amazonaws.com/photos/15474556/medium.jpg,Terias brigitta brigitta,,Colias
10994530,https://inaturalist-open-data.s3.amazonaws.com/photos/15489427/medium.jpg,Colias electo electo,,Colias
10995592,https://inaturalist-open-data.s3.amazonaws.com/photos/15491284/medium.jpg,Terias brigitta brigitta,,Colias
10995737,https://inaturalist-open-data.s3.amazonaws.com/photos/15490257/medium.jpeg,Coliadinae,Желтушки,Colias
10997468,https://inaturalist-open-data.s3.amazonaws.com/photos/15494872/medium.jpg,Catopsilia florella,,Colias
10998194,https://inaturalist-open-data.s3.amazonaws.com/photos/15496005/medium.jpg,Terias floricola floricola,,Colias
10998552,https://inaturalist-open-data.s3.amazonaws.com/photos/15496799/medium.jpg,Terias floricola floricola,,Colias
10998559,https://inaturalist-open-data.s3.amazonaws.com/photos/15496813/medium.jpg,Terias brigitta brigitta,,Colias
11000292,https://inaturalist-open-data.s3.amazonaws.com/photos/15499910/medium.jpg,Catopsilia florella,,Colias
11000875,https://inaturalist-open-data.s3.amazonaws.com/photos/19248476/medium.jpg,Terias brigitta brigitta,,Colias
11001013,https://inaturalist-open-data.s3.amazonaws.com/photos/15501449/medium.jpg,Catopsilia florella,,Colias
11003402,https://inaturalist-open-data.s3.amazonaws.com/photos/15506337/medium.jpg,Catopsilia florella,,Colias
11005368,https://inaturalist-open-data.s3.amazonaws.com/photos/15510486/medium.jpg,Catopsilia florella,,Colias
11006600,https://inaturalist-open-data.s3.amazonaws.com/photos/15512979/medium.jpg,Catopsilia florella,,Colias
11034464,https://inaturalist-open-data.s3.amazonaws.com/photos/19248611/medium.jpg,Catopsilia florella,,Colias
11039192,https://inaturalist-open-data.s3.amazonaws.com/photos/15575336/medium.jpg,Colias electo electo,,Colias
11048301,https://inaturalist-open-data.s3.amazonaws.com/photos/15592992/medium.jpg,Terias brigitta brigitta,,Colias
11062525,https://inaturalist-open-data.s3.amazonaws.com/photos/15608103/medium.jpg,Catopsilia florella,,Colias
11062528,https://inaturalist-open-data.s3.amazonaws.com/photos/15608108/medium.jpg,Terias brigitta brigitta,,Colias
11088755,https://inaturalist-open-data.s3.amazonaws.com/photos/15658771/medium.jpg,Terias brigitta brigitta,,Colias
11113091,https://inaturalist-open-data.s3.amazonaws.com/photos/15708105/medium.jpg,Terias brigitta brigitta,,Colias
11113098,https://inaturalist-open-data.s3.amazonaws.com/photos/15708120/medium.jpg,Terias brigitta brigitta,,Colias
11117573,https://inaturalist-open-data.s3.amazonaws.com/photos/15716760/medium.jpg,Catopsilia florella,,Colias
11130286,https://inaturalist-open-data.s3.amazonaws.com/photos/15740689/medium.jpg,Catopsilia florella,,Colias
11134602,https://inaturalist-open-data.s3.amazonaws.com/photos/15748996/medium.jpg,Terias,,Colias
11153852,https://inaturalist-open-data.s3.amazonaws.com/photos/15785943/medium.jpg,Terias brigitta brigitta,,Colias
11155668,https://inaturalist-open-data.s3.amazonaws.com/photos/15789833/medium.jpg,Catopsilia florella,,Colias
11170064,https://inaturalist-open-data.s3.amazonaws.com/photos/15818516/medium.jpg,Terias floricola floricola,,Colias
11186188,https://inaturalist-open-data.s3.amazonaws.com/photos/15849919/medium.jpg,Terias brigitta brigitta,,Colias
11187314,https://inaturalist-open-data.s3.amazonaws.com/photos/15851947/medium.jpg,Terias brigitta brigitta,,Colias
11198651,https://inaturalist-open-data.s3.amazonaws.com/photos/15873218/medium.jpg,Coliadinae,Желтушки,Colias
11199760,https://inaturalist-open-data.s3.amazonaws.com/photos/15875407/medium.jpg,Terias brigitta brigitta,,Colias
11200336,https://inaturalist-open-data.s3.amazonaws.com/photos/15876727/medium.jpg,Terias brigitta brigitta,,Colias
11200709,https://inaturalist-open-data.s3.amazonaws.com/photos/15877311/medium.jpg,Catopsilia florella,,Colias
11200716,https://inaturalist-open-data.s3.amazonaws.com/photos/15877332/medium.jpg,Terias brigitta brigitta,,Colias
11201159,https://inaturalist-open-data.s3.amazonaws.com/photos/19267603/medium.jpg,Terias brigitta brigitta,,Colias
11203310,https://inaturalist-open-data.s3.amazonaws.com/photos/15882731/medium.jpg,Terias brigitta brigitta,,Colias
11204785,https://inaturalist-open-data.s3.amazonaws.com/photos/15885825/medium.jpg,Colias electo electo,,Colias
11206545,https://inaturalist-open-data.s3.amazonaws.com/photos/15889491/medium.jpg,Catopsilia florella,,Colias
11208528,https://inaturalist-open-data.s3.amazonaws.com/photos/15893963/medium.jpg,Terias brigitta brigitta,,Colias
11210686,https://inaturalist-open-data.s3.amazonaws.com/photos/15898950/medium.jpg,Catopsilia florella,,Colias
11210741,https://inaturalist-open-data.s3.amazonaws.com/photos/15899048/medium.jpg,Catopsilia florella,,Colias
11216611,https://inaturalist-open-data.s3.amazonaws.com/photos/15911007/medium.jpg,Catopsilia florella,,Colias
11225198,https://inaturalist-open-data.s3.amazonaws.com/photos/15927368/medium.jpg,Catopsilia florella,,Colias
11225481,https://inaturalist-open-data.s3.amazonaws.com/photos/15927865/medium.jpg,Terias brigitta brigitta,,Colias
11227686,https://inaturalist-open-data.s3.amazonaws.com/photos/15932404/medium.jpg,Terias floricola floricola,,Colias
11242792,https://inaturalist-open-data.s3.amazonaws.com/photos/15961887/medium.jpg,Catopsilia florella,,Colias
11244298,https://inaturalist-open-data.s3.amazonaws.com/photos/15964820/medium.jpg,Terias brigitta brigitta,,Colias
11244940,https://inaturalist-open-data.s3.amazonaws.com/photos/15965953/medium.jpg,Catopsilia florella,,Colias
11247322,https://inaturalist-open-data.s3.amazonaws.com/photos/15970992/medium.jpg,Terias brigitta,,Colias
11253855,https://inaturalist-open-data.s3.amazonaws.com/photos/15985200/medium.jpg,Catopsilia florella,,Colias
11253864,https://inaturalist-open-data.s3.amazonaws.com/photos/15985211/medium.jpg,Catopsilia florella,,Colias
11254560,https://inaturalist-open-data.s3.amazonaws.com/photos/15986571/medium.jpg,Terias brigitta brigitta,,Colias
11258235,https://inaturalist-open-data.s3.amazonaws.com/photos/15995488/medium.jpg,Catopsilia florella,,Colias
11259188,https://inaturalist-open-data.s3.amazonaws.com/photos/19250726/medium.jpg,Terias brigitta brigitta,,Colias
11259398,https://inaturalist-open-data.s3.amazonaws.com/photos/15998209/medium.jpg,Terias brigitta brigitta,,Colias
11260958,https://inaturalist-open-data.s3.amazonaws.com/photos/16001868/medium.jpg,Terias brigitta brigitta,,Colias
11262826,https://inaturalist-open-data.s3.amazonaws.com/photos/16006002/medium.jpg,Terias floricola,,Colias
11268568,https://inaturalist-open-data.s3.amazonaws.com/photos/16017031/medium.jpg,Terias brigitta brigitta,,Colias
11269020,https://inaturalist-open-data.s3.amazonaws.com/photos/16017942/medium.jpg,Catopsilia florella,,Colias
11271631,https://inaturalist-open-data.s3.amazonaws.com/photos/16022653/medium.jpg,Terias brigitta brigitta,,Colias
11272560,https://inaturalist-open-data.s3.amazonaws.com/photos/16024422/medium.jpg,Catopsilia florella,,Colias
11285529,https://inaturalist-open-data.s3.amazonaws.com/photos/16050021/medium.jpg,Terias brigitta brigitta,,Colias
11290988,https://inaturalist-open-data.s3.amazonaws.com/photos/19232108/medium.jpg,Terias brigitta,,Colias
11302036,https://inaturalist-open-data.s3.amazonaws.com/photos/16082532/medium.jpg,Catopsilia florella,,Colias
11306302,https://inaturalist-open-data.s3.amazonaws.com/photos/16091547/medium.jpg,Catopsilia florella,,Colias
11306626,https://inaturalist-open-data.s3.amazonaws.com/photos/16092187/medium.jpg,Terias brigitta,,Colias
11309358,https://inaturalist-open-data.s3.amazonaws.com/photos/16098110/medium.jpg,Terias brigitta brigitta,,Colias
11310204,https://inaturalist-open-data.s3.amazonaws.com/photos/16099864/medium.jpg,Terias brigitta brigitta,,Colias
11312023,https://inaturalist-open-data.s3.amazonaws.com/photos/16102976/medium.jpg,Catopsilia florella,,Colias
11312029,https://inaturalist-open-data.s3.amazonaws.com/photos/16102993/medium.jpg,Catopsilia florella,,Colias
11312426,https://inaturalist-open-data.s3.amazonaws.com/photos/16103670/medium.jpg,Catopsilia florella,,Colias
11313674,https://inaturalist-open-data.s3.amazonaws.com/photos/16106117/medium.jpg,Catopsilia florella,,Colias
11314634,https://inaturalist-open-data.s3.amazonaws.com/photos/16107798/medium.jpg,Catopsilia florella,,Colias
11314720,https://inaturalist-open-data.s3.amazonaws.com/photos/16107911/medium.jpg,Terias brigitta brigitta,,Colias
11314736,https://inaturalist-open-data.s3.amazonaws.com/photos/16107940/medium.jpg,Catopsilia florella,,Colias
11315068,https://inaturalist-open-data.s3.amazonaws.com/photos/16108571/medium.jpg,Catopsilia florella,,Colias
11315160,https://inaturalist-open-data.s3.amazonaws.com/photos/16108739/medium.jpg,Coliadinae,Желтушки,Colias
11315168,https://inaturalist-open-data.s3.amazonaws.com/photos/16108754/medium.jpg,Terias brigitta brigitta,,Colias
11315454,https://inaturalist-open-data.s3.amazonaws.com/photos/16109091/medium.jpg,Terias brigitta brigitta,,Colias
11315455,https://inaturalist-open-data.s3.amazonaws.com/photos/16109095/medium.jpg,Terias brigitta brigitta,,Colias
11315942,https://inaturalist-open-data.s3.amazonaws.com/photos/16109994/medium.jpg,Catopsilia florella,,Colias
11318505,https://inaturalist-open-data.s3.amazonaws.com/photos/16114820/medium.jpg,Terias brigitta brigitta,,Colias
11318509,https://inaturalist-open-data.s3.amazonaws.com/photos/16114825/medium.jpg,Catopsilia florella,,Colias
11324172,https://inaturalist-open-data.s3.amazonaws.com/photos/16124232/medium.jpg,Terias brigitta brigitta,,Colias
11325913,https://inaturalist-open-data.s3.amazonaws.com/photos/16127031/medium.jpg,Terias hecabe solifera,,Colias
11326703,https://inaturalist-open-data.s3.amazonaws.com/photos/16128410/medium.jpg,Terias floricola floricola,,Colias
11331167,https://inaturalist-open-data.s3.amazonaws.com/photos/16136406/medium.jpg,Coliadinae,Желтушки,Colias
11335419,https://inaturalist-open-data.s3.amazonaws.com/photos/16143579/medium.jpg,Catopsilia florella,,Colias
11336989,https://inaturalist-open-data.s3.amazonaws.com/photos/16146481/medium.jpg,Terias brigitta brigitta,,Colias
11733844,https://inaturalist-open-data.s3.amazonaws.com/photos/16778580/medium.jpeg,Terias floricola floricola,,Colias
11998403,https://inaturalist-open-data.s3.amazonaws.com/photos/17190716/medium.jpeg,Catopsilia florella,,Colias
12571258,https://inaturalist-open-data.s3.amazonaws.com/photos/18164318/medium.jpg,Coliadinae,Желтушки,Colias
12571261,https://inaturalist-open-data.s3.amazonaws.com/photos/18164534/medium.jpg,Terias brigitta brigitta,,Colias
12630827,https://inaturalist-open-data.s3.amazonaws.com/photos/18266256/medium.jpeg,Catopsilia florella,,Colias
12630833,https://inaturalist-open-data.s3.amazonaws.com/photos/18266317/medium.jpeg,Catopsilia florella,,Colias
12630834,https://inaturalist-open-data.s3.amazonaws.com/photos/18266319/medium.jpeg,Terias desjardinsii regularis,,Colias
12737667,https://inaturalist-open-data.s3.amazonaws.com/photos/18450649/medium.jpg,Catopsilia florella,,Colias
12748761,https://inaturalist-open-data.s3.amazonaws.com/photos/18466796/medium.jpeg,Colias electo electo,,Colias
12834682,https://inaturalist-open-data.s3.amazonaws.com/photos/18620021/medium.jpg,Catopsilia florella,,Colias
13017325,https://inaturalist-open-data.s3.amazonaws.com/photos/18938670/medium.jpg,Terias brigitta brigitta,,Colias
13119581,https://inaturalist-open-data.s3.amazonaws.com/photos/19124423/medium.jpeg,Terias brigitta,,Colias
13229537,https://inaturalist-open-data.s3.amazonaws.com/photos/19348234/medium.jpeg,Catopsilia florella,,Colias
13299764,https://inaturalist-open-data.s3.amazonaws.com/photos/19475886/medium.jpeg,Colias electo electo,,Colias
13483073,https://inaturalist-open-data.s3.amazonaws.com/photos/19799275/medium.jpg,Terias desjardinsii regularis,,Colias
13508648,https://inaturalist-open-data.s3.amazonaws.com/photos/19844733/medium.jpeg,Catopsilia florella,,Colias
13604966,https://inaturalist-open-data.s3.amazonaws.com/photos/20017421/medium.jpeg,Terias desjardinsii regularis,,Colias
13736286,https://inaturalist-open-data.s3.amazonaws.com/photos/20243149/medium.jpeg,Colias electo electo,,Colias
13791569,https://inaturalist-open-data.s3.amazonaws.com/photos/20339002/medium.jpeg,Catopsilia florella,,Colias
14065553,https://inaturalist-open-data.s3.amazonaws.com/photos/20817703/medium.jpeg,Terias brigitta brigitta,,Colias
14175457,https://inaturalist-open-data.s3.amazonaws.com/photos/21010404/medium.jpeg,Terias floricola floricola,,Colias
14253875,https://inaturalist-open-data.s3.amazonaws.com/photos/21156822/medium.jpeg,Terias brigitta brigitta,,Colias
14378471,https://inaturalist-open-data.s3.amazonaws.com/photos/21378820/medium.jpeg,Terias desjardinsii,,Colias
14547126,https://static.inaturalist.org/photos/21669728/medium.jpeg,Terias hecabe,,Colias
14983546,https://inaturalist-open-data.s3.amazonaws.com/photos/22350728/medium.jpg,Catopsilia florella,,Colias
14983616,https://inaturalist-open-data.s3.amazonaws.com/photos/22350826/medium.jpg,Catopsilia florella,,Colias
15098566,https://inaturalist-open-data.s3.amazonaws.com/photos/22552292/medium.jpg,Catopsilia florella,,Colias
15126223,https://inaturalist-open-data.s3.amazonaws.com/photos/22594626/medium.jpeg,Terias desjardinsii regularis,,Colias
15302307,https://inaturalist-open-data.s3.amazonaws.com/photos/22907927/medium.jpeg,Terias desjardinsii regularis,,Colias
15376763,https://inaturalist-open-data.s3.amazonaws.com/photos/23041369/medium.jpeg,Catopsilia florella,,Colias
15856807,https://inaturalist-open-data.s3.amazonaws.com/photos/23700266/medium.jpeg,Terias brigitta brigitta,,Colias
15918155,https://inaturalist-open-data.s3.amazonaws.com/photos/23810140/medium.jpg,Catopsilia florella,,Colias
16006217,https://inaturalist-open-data.s3.amazonaws.com/photos/23970452/medium.jpg,Catopsilia florella,,Colias
16055600,https://inaturalist-open-data.s3.amazonaws.com/photos/24038104/medium.jpg,Terias floricola floricola,,Colias
16106800,https://inaturalist-open-data.s3.amazonaws.com/photos/24131087/medium.jpeg,Catopsilia florella,,Colias
16361642,https://inaturalist-open-data.s3.amazonaws.com/photos/24597286/medium.jpeg,Terias hecabe solifera,,Colias
16470104,https://inaturalist-open-data.s3.amazonaws.com/photos/24778889/medium.jpeg,Catopsilia florella,,Colias
16619881,https://inaturalist-open-data.s3.amazonaws.com/photos/25007777/medium.jpg,Coliadinae,Желтушки,Colias
16619884,https://inaturalist-open-data.s3.amazonaws.com/photos/25008256/medium.jpg,Terias brigitta brigitta,,Colias
17248845,https://inaturalist-open-data.s3.amazonaws.com/photos/26160208/medium.jpg,Colias electo electo,,Colias
18575181,https://inaturalist-open-data.s3.amazonaws.com/photos/28421937/medium.jpeg,Terias brigitta brigitta,,Colias
18621964,https://inaturalist-open-data.s3.amazonaws.com/photos/28501698/medium.jpg,Catopsilia florella,,Colias
18962062,https://inaturalist-open-data.s3.amazonaws.com/photos/29069896/medium.jpg,Catopsilia florella,,Colias
18993516,https://inaturalist-open-data.s3.amazonaws.com/photos/29123722/medium.jpg,Catopsilia florella,,Colias
19394283,https://inaturalist-open-data.s3.amazonaws.com/photos/29828862/medium.jpeg,Terias brigitta,,Colias
19529686,https://inaturalist-open-data.s3.amazonaws.com/photos/30055865/medium.jpg,Terias brigitta brigitta,,Colias
19655764,https://inaturalist-open-data.s3.amazonaws.com/photos/30271130/medium.jpeg,Catopsilia florella,,Colias
20059134,https://inaturalist-open-data.s3.amazonaws.com/photos/30970574/medium.jpeg,Terias brigitta brigitta,,Colias
20130652,https://inaturalist-open-data.s3.amazonaws.com/photos/31045698/medium.jpeg,Terias brigitta,,Colias
20136008,https://inaturalist-open-data.s3.amazonaws.com/photos/31054805/medium.jpg,Catopsilia florella,,Colias
20147394,https://inaturalist-open-data.s3.amazonaws.com/photos/31075552/medium.jpg,Terias brigitta brigitta,,Colias
20162105,https://inaturalist-open-data.s3.amazonaws.com/photos/31103084/medium.jpeg,Catopsilia florella,,Colias
20163335,https://inaturalist-open-data.s3.amazonaws.com/photos/31105657/medium.jpeg,Catopsilia florella,,Colias
20166032,https://inaturalist-open-data.s3.amazonaws.com/photos/31111662/medium.jpeg,Terias brigitta brigitta,,Colias
20167439,https://inaturalist-open-data.s3.amazonaws.com/photos/31114362/medium.jpeg,Terias desjardinsii regularis,,Colias
20173229,https://inaturalist-open-data.s3.amazonaws.com/photos/31127097/medium.jpeg,Catopsilia florella,,Colias
20173996,https://inaturalist-open-data.s3.amazonaws.com/photos/31128736/medium.jpeg,Catopsilia florella,,Colias
20250677,https://inaturalist-open-data.s3.amazonaws.com/photos/31257077/medium.jpeg,Terias brigitta brigitta,,Colias
20276499,https://inaturalist-open-data.s3.amazonaws.com/photos/31300374/medium.jpeg,Terias hecabe solifera,,Colias
20644741,https://inaturalist-open-data.s3.amazonaws.com/photos/31844789/medium.jpeg,Terias brigitta brigitta,,Colias
20645246,https://inaturalist-open-data.s3.amazonaws.com/photos/31845146/medium.jpg,Terias brigitta brigitta,,Colias
20724438,https://inaturalist-open-data.s3.amazonaws.com/photos/31952517/medium.jpeg,Terias brigitta,,Colias
21055426,https://inaturalist-open-data.s3.amazonaws.com/photos/32529569/medium.jpeg,Terias brigitta brigitta,,Colias
21228748,https://inaturalist-open-data.s3.amazonaws.com/photos/32816479/medium.jpeg,Catopsilia florella,,Colias
21228753,https://inaturalist-open-data.s3.amazonaws.com/photos/32816628/medium.jpeg,Terias brigitta brigitta,,Colias
21258422,https://inaturalist-open-data.s3.amazonaws.com/photos/32867028/medium.jpeg,Terias desjardinsii regularis,,Colias
21476183,https://static.inaturalist.org/photos/33231657/medium.jpeg,Terias brigitta brigitta,,Colias
21667307,https://inaturalist-open-data.s3.amazonaws.com/photos/33547573/medium.jpeg,Terias brigitta brigitta,,Colias
21709228,https://inaturalist-open-data.s3.amazonaws.com/photos/33612679/medium.jpeg,Catopsilia florella,,Colias
21709257,https://inaturalist-open-data.s3.amazonaws.com/photos/33613661/medium.jpeg,Terias floricola floricola,,Colias
21740551,https://inaturalist-open-data.s3.amazonaws.com/photos/33666573/medium.jpeg,Terias brigitta brigitta,,Colias
22076986,https://inaturalist-open-data.s3.amazonaws.com/photos/34190242/medium.jpeg,Terias brigitta brigitta,,Colias
22084941,https://inaturalist-open-data.s3.amazonaws.com/photos/34195005/medium.jpeg,Colias electo electo,,Colias
22091387,https://inaturalist-open-data.s3.amazonaws.com/photos/34200864/medium.jpg,Terias brigitta brigitta,,Colias
22139960,https://inaturalist-open-data.s3.amazonaws.com/photos/34276340/medium.jpg,Colias electo electo,,Colias
22205949,https://inaturalist-open-data.s3.amazonaws.com/photos/34381202/medium.jpg,Catopsilia florella,,Colias
22357058,https://inaturalist-open-data.s3.amazonaws.com/photos/34626303/medium.jpeg,Catopsilia florella,,Colias
22459540,https://inaturalist-open-data.s3.amazonaws.com/photos/34790456/medium.jpg,Terias floricola floricola,,Colias
22464704,https://inaturalist-open-data.s3.amazonaws.com/photos/34798728/medium.jpeg,Catopsilia florella,,Colias
22505505,https://inaturalist-open-data.s3.amazonaws.com/photos/34866919/medium.jpg,Terias brigitta brigitta,,Colias
22641426,https://inaturalist-open-data.s3.amazonaws.com/photos/35078408/medium.jpeg,Catopsilia florella,,Colias
22700537,https://inaturalist-open-data.s3.amazonaws.com/photos/35176631/medium.jpg,Catopsilia florella,,Colias
22719137,https://inaturalist-open-data.s3.amazonaws.com/photos/35205350/medium.jpeg,Terias brigitta brigitta,,Colias
22719147,https://inaturalist-open-data.s3.amazonaws.com/photos/35205427/medium.jpeg,Terias brigitta brigitta,,Colias
22753364,https://inaturalist-open-data.s3.amazonaws.com/photos/35261803/medium.jpg,Colias electo electo,,Colias
22754902,https://inaturalist-open-data.s3.amazonaws.com/photos/35264102/medium.jpg,Terias brigitta brigitta,,Colias
22755847,https://inaturalist-open-data.s3.amazonaws.com/photos/35265544/medium.jpg,Catopsilia florella,,Colias
22877639,https://inaturalist-open-data.s3.amazonaws.com/photos/35457595/medium.jpg,Terias brigitta brigitta,,Colias
22898433,https://inaturalist-open-data.s3.amazonaws.com/photos/35493173/medium.jpeg,Terias brigitta brigitta,,Colias
23120654,https://inaturalist-open-data.s3.amazonaws.com/photos/35841461/medium.jpeg,Catopsilia florella,,Colias
